A0013,원단1,켈(pvc)-호홍,[상품],127폭,시트(수성/솔벤),영업부,EA,YES
A0015,원단1,켈(pvc)-호홍,[상품],152폭,시트(수성/솔벤),영업부,EA,YES
A0016,원단1,켈(pvc)그레이-호홍,[상품],60폭,시트(수성/솔벤),영업부,EA,YES
A0017,원단1,켈(pvc)그레이-호홍,[상품],90폭,시트(수성/솔벤),영업부,EA,YES
A0018,원단1,켈(pvc)그레이-호홍,[상품],127폭,시트(수성/솔벤),영업부,EA,YES
A0019,원단1,켈(pvc)그레이-호홍,[상품],152폭,시트(수성/솔벤),영업부,EA,YES
A0020,,패트배너-호홍,[상품],60폭,시트(수성/솔벤),영업부,EA,YES
A0021,,패트배너-호홍,[상품],90폭,시트(수성/솔벤),영업부,EA,YES
A0022,,패트배너-호홍,[상품],127폭,시트(수성/솔벤),영업부,EA,YES
A0023,,패트배너-호홍,[상품],152폭,시트(수성/솔벤),영업부,EA,YES
A0025-1,원단1,무광 코팅지 자동용(45m/120g)-호홍,[상품],60폭,시트(수성/솔벤),영업부,EA,YES
A0025-2,원단1,무광 코팅지 자동용(61m/120g)-호홍(SJ),[상품],60폭,시트(수성/솔벤),영업부,EA,YES
A0026,원단1,무광 코팅지 자동용(45m/120g)-호홍,[상품],90폭,시트(수성/솔벤),영업부,EA,YES
A0028,원단1,무광 코팅지 자동용(61m/120g)-호홍,[상품],127폭,시트(수성/솔벤),영업부,EA,YES
A0029,원단1,무광 코팅지 자동용(45m/120g)-호홍,[상품],152폭,시트(수성/솔벤),영업부,EA,YES
A0030-1,호홍,솔벤 코팅지,[상품],90폭/50m,시트(수성/솔벤),현수막,ea,YES
A0030-2,호홍,솔벤 코팅지,[상품],127폭/50m,시트(수성/솔벤),현수막,ea,YES
A0030-3,호홍,솔벤 코팅지,[상품],152폭/50m,시트(수성/솔벤),현수막,ea,YES
A0043,원단1,수성 백릿(30m)-호홍,[상품],127폭,시트(수성/솔벤),영업부,EA,YES
A0044,원단1,수성 백릿(30m)-호홍,[상품],150폭,시트(수성/솔벤),영업부,EA,YES
A0128,원단,화이트보드용 코팅지(30m)-코인텍,[상품],127폭,시트(수성/솔벤),영업부,EA,YES
A0130,원단,양면코팅지(30m),[상품],127폭,시트(수성/솔벤),영업부,,YES
A0148,,합성지-호홍,[상품],60폭,시트(수성/솔벤),영업부,EA,YES
A0148-1,원단1,비점착 합성지(30m)-호홍,[상품],127폭/200g,시트(수성/솔벤),영업부,EA,YES
A0151-1,솔벤시트,SPM011G,[상품],90폭,시트(수성/솔벤),영업부,EA,YES
A0152,솔벤시트,SPM011G,[상품],105폭,시트(수성/솔벤),영업부,EA,YES
A0153,솔벤시트,SPM011G,[상품],127폭,시트(수성/솔벤),영업부,EA,YES
A0154,솔벤시트,SPM011G,[상품],137폭,시트(수성/솔벤),영업부,EA,YES
A0155,솔벤시트,SPM011G,[상품],150폭,시트(수성/솔벤),영업부,EA,YES
A0167,솔벤시트(그레이),SPM022G,[상품],105폭,시트(수성/솔벤),영업부,EA,YES
A0168,솔벤시트(그레이),SPM022G,[상품],127폭,시트(수성/솔벤),영업부,EA,YES
A0169,솔벤시트(그레이),SPM022G,[상품],137폭,시트(수성/솔벤),영업부,EA,YES
A0170,솔벤시트(그레이),SPM022G,[상품],150폭,시트(수성/솔벤),영업부,EA,YES
A0171,솔벤코팅지(무광),SPP031M,[상품],90폭,시트(수성/솔벤),영업부,EA,YES
A0172,솔벤코팅지(무광),SPP031M,[상품],105폭,시트(수성/솔벤),영업부,EA,YES
A0173,솔벤코팅지(무광),SPP031M,[상품],127폭,시트(수성/솔벤),영업부,EA,YES
A0174,솔벤코팅지(무광),SPP031M,[상품],137폭,시트(수성/솔벤),영업부,EA,YES
A0175,솔벤코팅지(무광),SPP031M,[상품],150폭,시트(수성/솔벤),영업부,EA,YES
A0176,솔벤코팅지(유광),SPP031G,[상품],90폭,시트(수성/솔벤),영업부,EA,YES
A0177,솔벤코팅지(유광),SPP031G,[상품],105폭,시트(수성/솔벤),영업부,EA,YES
A0178,솔벤코팅지(유광),SPP031G,[상품],127폭,시트(수성/솔벤),영업부,EA,YES
A0179,솔벤코팅지(유광),SPP031G,[상품],137폭,시트(수성/솔벤),영업부,EA,YES
A0180,솔벤코팅지(유광),SPP031G,[상품],150폭,시트(수성/솔벤),영업부,EA,YES
A0181,투명시트,SPC031G,[상품],105폭,시트(수성/솔벤),영업부,EA,YES
A0182,투명시트,SPC031G,[상품],127폭,시트(수성/솔벤),영업부,EA,YES
A0183,투명시트,SPC031G,[상품],137폭,시트(수성/솔벤),영업부,EA,YES
A0184,투명시트,SPC031G,[상품],150폭,시트(수성/솔벤),영업부,EA,YES
A0188,옥외랩핑용,SPE030A,[상품],137폭,시트(수성/솔벤),영업부,EA,YES
A0190,차량랩핑용,SPW035S,[상품],105폭,시트(수성/솔벤),영업부,EA,YES
A0191,차량랩핑용,SPW035S,[상품],137폭,시트(수성/솔벤),영업부,EA,YES
A0192,조명용시트,SPT031M,[상품],137폭,시트(수성/솔벤),영업부,EA,YES
A0193,시트-서울경금속,EP115,[상품],105폭,시트(수성/솔벤),영업부,EA,YES
A0194,시트-서울경금속,EP115,[상품],122폭,시트(수성/솔벤),영업부,EA,YES
A0195,시트-서울경금속,EP115,[상품],137폭,시트(수성/솔벤),영업부,EA,YES
A0198-1,시트-서울경금속,LW2800M,[상품],105폭,시트(수성/솔벤),영업부,EA,YES
A0198-2,시트-서울경금속,LW2800M,[상품],127폭,시트(수성/솔벤),영업부,EA,YES
A0198-3,시트-서울경금속,LW2800M,[상품],137폭,시트(수성/솔벤),영업부,EA,YES
A0198-4,시트-서울경금속,LW2800M,[상품],152폭,시트(수성/솔벤),영업부,EA,YES
A0213,후렉스,조명용 후렉스,[상품],92폭,실사원단(수성/솔벤),영업부,EA,YES
A0214,후렉스,조명용 후렉스,[상품],102폭,실사원단(수성/솔벤),영업부,EA,YES
A0215,후렉스,조명용 후렉스,[상품],112폭,실사원단(수성/솔벤),영업부,EA,YES
A0216,후렉스,조명용 후렉스,[상품],122폭,실사원단(수성/솔벤),영업부,EA,YES
A0217,후렉스,조명용 후렉스,[상품],132폭,실사원단(수성/솔벤),영업부,EA,YES
A0218,후렉스,조명용 후렉스,[상품],152폭,실사원단(수성/솔벤),영업부,EA,YES
A0219,후렉스,조명용 후렉스,[상품],162폭,실사원단(수성/솔벤),영업부,EA,YES
A0220,후렉스,조명용 후렉스,[상품],182폭,실사원단(수성/솔벤),영업부,EA,YES
A0221,후렉스,조명용 후렉스,[상품],202폭,실사원단(수성/솔벤),영업부,EA,YES
A0222,후렉스,조명용 후렉스,[상품],222폭,실사원단(수성/솔벤),영업부,EA,YES
A0223,후렉스,조명용 후렉스,[상품],250폭,실사원단(수성/솔벤),영업부,EA,YES
A0224,후렉스,조명용 후렉스,[상품],260폭,실사원단(수성/솔벤),영업부,EA,YES
A0225,후렉스,조명용 후렉스,[상품],320폭,실사원단(수성/솔벤),영업부,EA,YES
A0226,비조명용 후렉스,비조명용 후렉스,[상품],92폭,실사원단(수성/솔벤),영업부,EA,YES
A0227,비조명용 후렉스,비조명용 후렉스,[상품],102폭,실사원단(수성/솔벤),영업부,EA,YES
A0228,비조명용 후렉스,비조명용 후렉스,[상품],112폭,실사원단(수성/솔벤),영업부,EA,YES
A0229,비조명용 후렉스,비조명용 후렉스,[상품],122폭,실사원단(수성/솔벤),영업부,EA,YES
A0230,비조명용 후렉스,비조명용 후렉스,[상품],132폭,실사원단(수성/솔벤),영업부,EA,YES
A0231,비조명용 후렉스,비조명용 후렉스,[상품],152폭,실사원단(수성/솔벤),영업부,EA,YES
A0232,비조명용 후렉스,비조명용 후렉스,[상품],162폭,실사원단(수성/솔벤),영업부,EA,YES
A0233,비조명용 후렉스,비조명용 후렉스,[상품],182폭,실사원단(수성/솔벤),영업부,EA,YES
A0234,비조명용 후렉스,비조명용 후렉스,[상품],202폭,실사원단(수성/솔벤),영업부,EA,YES
A0235,비조명용 후렉스,비조명용 후렉스,[상품],222폭,실사원단(수성/솔벤),영업부,EA,YES
A0236,비조명용 후렉스,비조명용 후렉스,[상품],250폭,실사원단(수성/솔벤),영업부,EA,YES
A0237,비조명용 후렉스,비조명용 후렉스,[상품],320폭,실사원단(수성/솔벤),영업부,EA,YES
A0238,,솔벤매쉬원단,[상품],63.5폭,실사원단(수성/솔벤),영업부,EA,YES
A0239,,솔벤매쉬원단,[상품],127폭,실사원단(수성/솔벤),영업부,EA,YES
A0240,,솔벤매쉬원단,[상품],137폭,실사원단(수성/솔벤),영업부,EA,YES
A0241,,솔벤매쉬원단,[상품],162폭,실사원단(수성/솔벤),영업부,EA,YES
A0242,,솔벤매쉬원단,[상품],182폭,실사원단(수성/솔벤),영업부,EA,YES
A0243,,솔벤매쉬원단,[상품],202폭,실사원단(수성/솔벤),영업부,EA,YES
A0244,,솔벤매쉬원단,[상품],222폭,실사원단(수성/솔벤),영업부,EA,YES
A0245,,솔벤매쉬원단,[상품],250폭,실사원단(수성/솔벤),영업부,EA,YES
A0246,,솔벤매쉬원단,[상품],320폭,실사원단(수성/솔벤),영업부,EA,YES
A0266,원형나무,원형나무,[상품],20mm/90폭/단,부자재,영업부,단,YES
A0267,원형나무,원형나무,[상품],25mm/90폭/단,부자재,영업부,단,YES
A0268,원형나무,원형나무,[상품],25mm/90폭/낱개,부자재,영업부,,YES
A0269-1,각목나무,각목나무[낱개),[상품],180폭,부자재,영업부,ea,YES
A1100,무광코팅지-화진,무광코팅지-화진,[상품],90폭,실사원단(수성/솔벤),영업부,EA,YES
A1101,원단1,양면코팅지-화진,[상품],127폭,실사원단(수성/솔벤),영업부,ea,YES
B0001,부자재,삼각접착고리,[상품],10파이/box(1000개),부자재,영업부,,YES
B0002,부자재,삼각접착고리,[상품],12파이/box(1000개),부자재,영업부,,YES
B0003,부자재,삼각접착고리,[상품],무펀치/box(1000개),부자재,영업부,,YES
B0004,부자재,하도매알,[상품],28호,부자재,영업부,1봉,YES
B0005,부자재,하도매알,[상품],24호/1봉(1000조),부자재,영업부,,YES
B0006,부자재,하도매알,[상품],20호,부자재,영업부,1봉,YES
B0007,부자재,하도매알,[상품],17호,부자재,영업부,1봉,YES
B0008,부자재,하도매알,[상품],9호,부자재,영업부,봉지,YES
B0009,부자재,하도매알,[상품],5호,부자재,영업부,1봉,YES
B0011,부자재,압축큐방(차량용),[상품],73파이,부자재,영업부,ea,YES
B0012,부자재,LED투광기-(백색/백색),[원재료],50W,간판자재,영업부,ea,YES
B0013,부자재,LED투광기-(백색/전구색),[원재료],50W,간판자재,영업부,ea,YES
B0014,부자재,LED투광기-(검정/백색),[원재료],50W,간판자재,영업부,ea,YES
B0015,부자재,LED투광기-(검정/전구색),[원재료],50W,간판자재,영업부,ea,YES
B0016,부자재,투광기 파이프 700mm,[원재료],ㄱ자형(검정),간판자재,영업부,ea,YES
B0017,부자재,투광기 파이프 710mm,[원재료],ㅡ자형(백색),간판자재,영업부,ea,YES
B0018,부자재,투광기 파이프 720mm,[원재료],ㅡ자형(검정),간판자재,영업부,ea,YES
B0018-1,파이프,투광기 파이프 700mm,[원재료],ㄱ자형(백색),간판자재,영업부,EA,YES
B0019,부자재,SMPS-방수형-초슬림,[상품],30W,부자재,영업부,ea,YES
B0020,부자재,SMPS-방수형-초슬림,[상품],60W,부자재,영업부,ea,YES
B0021,부자재,SMPS-방수형,[상품],60W,부자재,영업부,ea,YES
B0022,부자재,SMPS-방수형-초슬림,[상품],100W,부자재,영업부,ea,YES
B0023,부자재,SMPS-방수형,[상품],100W,부자재,영업부,ea,YES
B0024,부자재,SMPS-방수형,[상품],150W,부자재,영업부,ea,YES
B0025,부자재,SMPS-방수형,[상품],200W,부자재,영업부,ea,YES
B0026,부자재,SMPS-방수형,[상품],300W,부자재,영업부,ea,YES
B0027,부자재,SMPS-방수형,[상품],400W,부자재,영업부,ea,YES
B0028,부자재,SMPS-방수형,[상품],500W,부자재,영업부,ea,YES
B0033,,볼로프,[상품],4mm,부자재,현수막,마대,YES
B0034,,볼로프,[원재료],5mm,부자재,현수막,마대,YES
C254,,고무자석시트-일반(0.8T),[부재료],100폭/10m,간판자재,영업부,ea,YES
CNC0001,엔드밀,1NW0652,[상품],6mm/50mm,"기타, 할인",UV,,YES
CNC0002,엔드밀,1NW0632,[상품],6mm/30mm,"기타, 할인",UV,,YES
CNC0003,엔드밀,1NWR0632,[상품],6mm/30mm,"기타, 할인",UV,,YES
CNC0004,엔드밀,1NW0622,[상품],6mm/20mm,"기타, 할인",UV,,YES
CNC0005,엔드밀,1NWR0622,[상품],6mm/20mm,"기타, 할인",UV,,YES
CNC0006,엔드밀,1NW0212,[상품],2mm/12mm,"기타, 할인",UV,,YES
CNC0007,엔드밀,1NWR0212,[상품],2mm/12mm,"기타, 할인",UV,,YES
CNC0008,엔드밀,1NW0317,[상품],3mm/17mm,"기타, 할인",UV,,YES
CNC0009,엔드밀,1NWR0317,[상품],3mm/17mm,"기타, 할인",UV,,YES
CNC0010,엔드밀,1FW0322,[상품],3mm/22mm,"기타, 할인",UV,,YES
CNC0011,엔드밀,1FWR0322,[상품],3mm/22mm,"기타, 할인",UV,,YES
CNC0012,엔드밀,1NW0442,[원재료],4mm/42mm,간판자재,간판,,YES
CNC0013,엔드밀,1NW0452,[원재료],4mm/52mm,간판자재,간판,,YES
CNC0014,,1NW0642,[원재료],6mm/42mm,간판자재,간판,,YES
CNC0015,엔드밀,1NW0217,[부재료],2mm/17mm,미분류,UV,EA,YES
CNC0016,엔드밀,1FWR0312,[부재료],3mm/17mm,미분류,UV,EA,YES
CNC0017,엔드밀,1NW0432,[부재료],4mm/32mm,미분류,UV,,YES
